ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
14458,Broken Tracks,受損軌道,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/OnScreenNotificationPreset.lua(00012),OnScreenNotificationPreset BrokenTracks title,,,,1011042,,
14459,"Increased productivity on farms out of dome ranges.

<grey>Our scientists have found that we can better grow food away from the pollution and noise we generate in around our domes.</grey>","提高穹頂範圍外農場的生產能力。

<grey>我們的科學家發現，遠離穹頂製造的汙染與噪音的地方更適合種糧食。</grey>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00005),TechPreset RemoteFarming description,,,,1011042,,
14460,Remote Farming,遠端務農,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00006),TechPreset RemoteFarming display_name,,,,1011061,,
14461,"New Building: <em>Large Station</em> (<buildinginfo('StationBig')>) - A Station connecting four tracks.

<grey>Time to allow our people to travel in different directions from the same station.</grey>","新建築：<em>大型車站</em>（<buildinginfo('StationBig')>）——這種車站連線四條軌道。

<grey>是時候讓人們能從同一座車站朝不同的方向出發了。",,,OK,,Tag </grey> not present in translated text,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00017),TechPreset BigStations description,,,,1011042,,
14462,Large Stations,大型車站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00018),TechPreset BigStations display_name,,,,1011042,,
14463,"Trains travel faster.

<grey>Using more advanced electromagnetism we can achieve higher speed on our tracks.</grey>","列車執行速度提高。

<grey>我們運用更先進的磁懸浮技術，能實現更高的列車執行速度。",,,OK,,Tag </grey> not present in translated text,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00031),TechPreset FasterTrains description,,,,1011042,,
14464,Faster Trains,列車提速,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00032),TechPreset FasterTrains display_name,,,,1011042,,
14465,"Allows building transport infrastructure in the Underground.

<grey>We should truly benefit from Trains in the underground labyrinth.</grey>","可在地下建造運輸基建設施。

<grey>列車在地下迷宮應該能為我們帶來極大的便利。</grey>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00044),TechPreset UndergroundTrains description,,,,1011042,,
14466,Underground Trains,地下列車,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00045),TechPreset UndergroundTrains display_name,,,,1011042,,
14467,"Tracks are easier to repair and trains are safer for the passengers.

<grey>Mars is a harsh place full of dangers for the ones traveling on the surface. We were able to improve the safety systems on our trains, perform better at very low temperatures and drones are better prepared to handle emergencies.</grey>","軌道更容易維修，列車上的乘客更加安全。

<grey>對於地表上的旅行者而言，火星是個危機四伏的兇險之地。我們改良了列車上的安全系統、極低溫度下的效能以及無人機處理緊急情況的能力。</grey>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00055),TechPreset SafeTransport description,,,,1011042,,
14468,Safe Transport,安全運輸,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00056),TechPreset SafeTransport display_name,,,,1011042,,
14469,"Colonists no longer take comfort penalty while traveling.

<grey>We can make the travel more comfortable but our colonists still won't like waiting too long for the trains.</grey>","殖民地居民旅行時不再受到舒適度懲罰。

<grey>我們可以提高旅行的舒適度，但我們的殖民地居民還是不喜歡花太多時間等車。</grey>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00066),TechPreset LuxuriousTrains description,,,,1011061,,
14470,Luxurious Trains,豪華列車,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00067),TechPreset LuxuriousTrains display_name,,,,1011042,,
14471,"Increases sanity of colonists traveling through green areas.

<grey>What can be more reassuring we are heading in the right direction than traveling through the forests of Mars?</grey>","殖民地居民經過綠地時，提高其理智度。

<grey>對於擔心列車開錯方向的乘客而言，還有什麼比穿越火星森林更令人安心的呢？</grey>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00077),TechPreset GreenView description,,,,1011061,,
14472,Green View,綠色美景,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00078),TechPreset GreenView display_name,,,,1011042,,
14553,Manage what resources can be stored and how they are transported by the Trains.,管理儲存的資源種類以及列車運輸這些資源的方式。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00014),XTemplate customStation RolloverText,,,,1011061,,
14554,Depot management,倉庫管理,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00015),XTemplate customStation RolloverTitle,,,,1011061,,
14555,<left_click> Toggle,<left_click> 切換,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00016),XTemplate customStation RolloverHint,,,,1011061,,
14556,<ButtonA> Toggle,<ButtonA>切換,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00017),XTemplate customStation RolloverHintGamepad,,,,1011061,,
14473,"Trains constructed here can be assigned to connected Tracks.

<left>Construction cost:<right><resource(ConstructTrainCostMetal, ConstructResourceMetal)>
<right><resource(ConstructTrainCostMP, ConstructResourceMP)>","在此處建造的列車可指派到相連的軌道上。

<left>建造花費：<right><resource(ConstructTrainCostMetal, ConstructResourceMetal)>
<right><resource(ConstructTrainCostMP, ConstructResourceMP)>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00045),XTemplate customStation RolloverText,,,,1011042,,
14474,Construct Train,建造列車,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00046),XTemplate customStation RolloverTitle,,,,1011042,,
14475,"<left_click> Construct Train
<right_click> Decommission Train or Cancel Train Construction","<left_click> 建造列車
<right_click> 停運列車或取消列車建造",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00047),XTemplate customStation RolloverHint,,,,1011042,,
14476,"<ButtonA> Construct Train
<ButtonX> Decommission Train or Cancel Train Construction","<ButtonA> 建造列車
<ButtonX> 停運列車或取消列車建造",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00048),XTemplate customStation RolloverHintGamepad,,,,1011042,,
14477,No Trains available.,無可用列車,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00066),XTemplate customStation RolloverDisabledText,,,,1011042,,
14478,Trains available at the Station can be assigned to connected Tracks.,可將車站裡可用的列車指派到相連的軌道上。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00074),XTemplate customStation RolloverText,,,,1011042,,
14557,Trains<right><available_trains> <icon_Train>,列車<right><available_trains> <icon_Train>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00075),XTemplate customStation Title,,,,1011061,,
14480,On connected Tracks<right><trains>/<max> <icon_Train>,在相連軌道上<right><trains>/<max> <icon_Train>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00092),,,,,1011042,,
14481,Under construction<right><trains_in_construction> <icon_Train>,建造中<right><trains_in_construction> <icon_Train>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00105),XTemplate customStation Text,,,,1011042,,
14482,"Required<right><resource(ConstructResourceAmountMetal, ConstructResourceTotalMetal, ConstructResourceMetal)>
	<right><resource(ConstructResourceAmountMP, ConstructResourceTotalMP, ConstructResourceMP)>","需要<right><resource(ConstructResourceAmountMetal, ConstructResourceTotalMetal, ConstructResourceMetal)>
	<right><resource(ConstructResourceAmountMP, ConstructResourceTotalMP, ConstructResourceMP)>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00109),XTemplate customStation Text,,,,1011042,,
14483,Colonists waiting for Train.,殖民地居民正在等待列車。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00120),XTemplate customStation RolloverText,,,,1011042,,
14484,Passengers<right><count(waiting_for_train)> / <colonist(max_colonists_to_transport)>,乘客<right><count(waiting_for_train)> / <colonist(max_colonists_to_transport)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00121),XTemplate customStation Title,,,,1011042,,
14485,Waiting time (rolling average)<right><SpentTimeAverageInHours> hours,等待時間（移動平均）<right><SpentTimeAverageInHours> 小時,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00144),XTemplate customStation Text,,,,1011042,,
14486,Waiting another train (today/y-day)<right><full_today>/<colonist(full_yesterday)>,正在等待其他列車（今日/昨日）<right><full_today>/<colonist(full_yesterday)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00148),XTemplate customStation Text,,,,1011042,,
14487,A Colonist waiting for train.<newline><newline>Destination: <em><TravelDestination></em><newline>Travel reason: <em><TravelReason></em>,等待列車的殖民地居民。<newline><newline>目的地：<em><TravelDestination></em><newline>出行原因：<em><TravelReason></em>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/customStation.lua(00233),,,,,1011042,,
14488,Trains can't run on destroyed Tracks and stuck colonists may start to suffocate. Repairing is performed by Drones.,火車無法在被毀的軌道上行駛，被困車上的殖民地居民可能會開始窒息。修理工作由無人機執行。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00025),XTemplate ipTrack RolloverText,,,,1011042,,
14489,<left_click> View,<left_click>檢視,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00026),XTemplate ipTrack RolloverHint,,,,1011042,,
14490,<ButtonA> View,<ButtonA>檢視,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00027),XTemplate ipTrack RolloverHintGamepad,,,,1011042,,
14491,Repair progress,修理進度,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00028),XTemplate ipTrack Title,,,,1011042,,
14492,"Set Trains on this route to transport only colonists, resources or both.<newline><newline>Current status: <UITransportModeCurrentStatus><em>",將這條線路上的列車設定為僅運輸殖民地居民、僅運輸資源或兩者都運輸。<newline><newline>當前狀態：<UITransportModeCurrentStatus><em>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00126),XTemplate ipTrack RolloverText,,,,1011042,,
14493,Colonists transported on this Track.,此軌道上運輸的殖民地居民。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00191),XTemplate ipTrack RolloverText,,,,1011042,,
14494,Passengers,乘客,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00192),XTemplate ipTrack Title,,,,1011042,,
14495,Travel time (rolling average)<right><SpentTimeAverageInHours> hours,旅行時間（移動平均）<right><SpentTimeAverageInHours> 小時,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00206),XTemplate ipTrack Text,,,,1011042,,
14496,Waiting another Train (today/y-day)<right><right><full_today>/<colonist(full_yesterday)>,正在等待其他列車（今日/昨日）<right><right><full_today>/<colonist(full_yesterday)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrack.lua(00210),XTemplate ipTrack Text,,,,1011042,,
14497,Toggle between transporting crates or fluids starting with the next trip.,切換下一趟行程是運輸貨箱還是流體。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00019),XTemplate ipTrain RolloverText,,,,1011042,,
14498,Transport Fluids,運輸流體,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00020),XTemplate ipTrain RolloverTitle,,,,1011042,,
14499,<left_click> Change the cargo type,<left_click> 變更貨物型別,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00021),XTemplate ipTrain RolloverHint,,,,1011061,,
14500,<ButtonA> Change the cargo type,<ButtonA> 變更貨物型別,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00022),XTemplate ipTrain RolloverHintGamepad,,,,1011061,,
14501,Send the Train back to a Station.,令列車返回車站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00041),XTemplate ipTrain RolloverText,,,,1011061,,
14502,Stop the Train,停下列車,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00042),XTemplate ipTrain RolloverTitle,,,,1011061,,
14503,<left_click> Stop at next Station,<left_click>停在下一座車站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00043),XTemplate ipTrain RolloverHint,,,,1011042,,
14504,<ButtonA> Stop at next Station,<ButtonA>停在下一座車站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00044),XTemplate ipTrain RolloverHintGamepad,,,,1011042,,
14505,Current state or task of the Train.,列車當前的狀態或任務。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00054),XTemplate ipTrain RolloverText,,,,1011042,,
14506,Trip duration: <TripTimeInHours> hours,行程持續時間：<TripTimeInHours>小時,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00065),XTemplate ipTrain Text,,,,1011042,,
14507,Colonists transported by the Train.,列車運輸的殖民地居民。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00071),XTemplate ipTrain RolloverText,,,,1011042,,
14508,Passengers,乘客,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00072),XTemplate ipTrain Title,,,,1011042,,
14509,Travel time (rolling average)<right><SpentTimeAverageInHours> hours,旅行時間（移動平均）<right><SpentTimeAverageInHours> 小時,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00086),XTemplate ipTrain Text,,,,1011042,,
14511,Resources carried<right><resource(StoredAmount)>/<resource(max_shared_storage)>,運載的資源<right><resource(StoredAmount)>/<resource(max_shared_storage)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00098),XTemplate ipTrain Title,,,,1011042,,
14510,Resources transported by this Train.,此列車運輸的資源,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00128),XTemplate ipTrain RolloverText,,,,1011042,,
14513,Resources carried<right><resource(StoredFluids)>/<resource(fluids_capacity)>,運載的資源<right><resource(StoredFluids)>/<resource(fluids_capacity)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00129),XTemplate ipTrain Title,,,,1011042,,
14512,<resource(resource)>,<resource(resource)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/ipTrain.lua(00147),XTemplate ipTrain Text,,,,1011042,,
14514,<left_click> Toggle<newline><right_click> Toggle all resources here,<left_click> 切換<newline><right_click> 在此處切換所有資源,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicFluidsRow.lua(00010),XTemplate sectionDynamicFluidsRow RolloverHint,,,,1011042,,
14515,<ButtonA> Toggle<newline><ButtonX> Toggle all resources here,<ButtonA> 切換<newline><ButtonX> 在此處切換所有資源,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicFluidsRow.lua(00011),XTemplate sectionDynamicFluidsRow RolloverHintGamepad,,,,1011042,,
14516,"Set the transport policy from nearby tanks and storage towers:
<icon_Transport_default> Balance via Trains.
<icon_Transport_send> Send all by Train.
<icon_Transport_accept> Don't send by Train.
If both connected buildings are set to send out everything then they won't transport that resource.","設定附近儲存罐和儲存塔的運輸方針：
<icon_Transport_default>用列車運輸保持平衡。
<icon_Transport_send>完全由列車運輸。
<icon_Transport_accept>不用列車運輸。
如果相連的兩座建築都設定為送出所有資源，則列車就不會運輸這種資源。",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicFluidsRow.lua(00023),XTemplate sectionDynamicFluidsRow RolloverText,,,,1011061,,
14517,Transport policy,運輸方針,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicFluidsRow.lua(00024),XTemplate sectionDynamicFluidsRow RolloverTitle,,,,1011042,,
14518,<left_click> Change transport policy<newline><right_click> Change policy for all fluids here,<left_click> 變更運輸方針<newline><right_click> 在此處變更所有流體的運輸方針,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicFluidsRow.lua(00025),XTemplate sectionDynamicFluidsRow RolloverHint,,,,1011042,,
14519,<ButtonA> Change transport policy<newline><ButtonX> Change policy for all fluids here,<ButtonA> 變更運輸方針<newline><ButtonX> 在此處變更所有流體的運輸方針,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicFluidsRow.lua(00026),XTemplate sectionDynamicFluidsRow RolloverHintGamepad,,,,1011042,,
14520,<left_click> Toggle<newline><right_click> Toggle all resources here,<left_click> 切換<newline><right_click> 在此處切換所有資源,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicResourceRow.lua(00010),XTemplate sectionDynamicResourceRow RolloverHint,,,,1011042,,
14521,<ButtonA> Toggle<newline><ButtonX> Toggle all resources here,<ButtonA> 切換<newline><ButtonX> 在此處切換所有資源,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicResourceRow.lua(00011),XTemplate sectionDynamicResourceRow RolloverHintGamepad,,,,1011042,,
14522,"Set the transport policy for this resource:
<icon_Transport_default> Balance via Trains.
<icon_Transport_send> Send all by Train.
<icon_Transport_accept> Don't send by Train.
If both connected buildings are set to send out everything then they won't transport that resource.","設定此種資源的運輸方針：
<icon_Transport_default>用列車運輸保持平衡。
<icon_Transport_send>完全由列車運輸。
<icon_Transport_accept>不用列車運輸。
如果相連的兩座建築都設定為送出所有資源，則列車就不會運輸這種資源。",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicResourceRow.lua(00023),XTemplate sectionDynamicResourceRow RolloverText,,,,1011061,,
14523,Transport policy,運輸方針,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicResourceRow.lua(00024),XTemplate sectionDynamicResourceRow RolloverTitle,,,,1011042,,
14524,<left_click> Change transport policy<newline><right_click> Change policy for all resources here,<left_click> 變更運輸方針<newline><right_click> 在此處變更所有資源的運輸方針,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicResourceRow.lua(00025),XTemplate sectionDynamicResourceRow RolloverHint,,,,1011042,,
14525,<ButtonA> Change transport policy<newline><ButtonX> Change policy for all resources here,<ButtonA> 變更運輸方針<newline><ButtonX> 在此處變更所有資源的運輸方針,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicResourceRow.lua(00026),XTemplate sectionDynamicResourceRow RolloverHintGamepad,,,,1011042,,
14558,Change to depot view for details and management.,變更為倉庫視角，已瞭解細節並進行管理。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicStorage.lua(00078),XTemplate sectionDynamicStorage RolloverText,,,,1011061,,
14559,Stored resources,儲存的資源,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicStorage.lua(00081),,,,,1011061,,
14560,Stored resources,儲存的資源,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionDynamicStorage.lua(00085),XTemplate sectionDynamicStorage Title,,,,1011061,,
14526,Stations connected by this Track. You can assign available Trains from here.,此軌道連線的車站。你可以在此處指派可用的列車。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackStations.lua(00009),XTemplate sectionTrackStations RolloverText,,,,1011042,,
14527,Stations,車站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackStations.lua(00010),XTemplate sectionTrackStations Title,,,,1011042,,
14576,Available Trains:<right><trains><newline><left>Waiting passengers:<right><passengers><newline><left>Stored resources:<right><resource(resources)>,可用列車：<right><trains><newline><left>正在等待乘客：<right><passengers><newline><left>儲存的資源：<right><resource(resources)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackStations.lua(00033),,,,,1011115,,
14528,Station,車站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackStations.lua(00043),XTemplate sectionTrackStations RolloverTitle,,,,1011042,,
14529,<left_click> Select <right_click> Add Train to Track,<left_click> 選擇 <right_click> 將列車新增至軌道,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackStations.lua(00051),,,,,1011061,,
14530,Select <ButtonA> Add Train to Track <ButtonX>,選擇 <ButtonA> 將列車新增至軌道 <ButtonX>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackStations.lua(00052),,,,,1011061,,
14532,Trains running on this Track. You can remove a Train from here.,在這條軌道上執行的列車。可在此處移除列車。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackTrains.lua(00009),XTemplate sectionTrackTrains RolloverText,,,,1011042,,
14533,Trains<right><count(assigned_vehicles)>/<MaxVehicles> <icon_Train_large>,列車<right><count(assigned_vehicles)>/<MaxVehicles> <icon_Train_large>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackTrains.lua(00010),XTemplate sectionTrackTrains Title,,,,1011042,,
14577,Passengers on board:<right><passengers><newline><left>Transported resources:<right><resource(resources)>,登車乘客：<right><passengers><newline><left>運輸的資源：<right><resource(resources)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackTrains.lua(00033),,,,,1011115,,
14534,Train,列車,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackTrains.lua(00041),XTemplate sectionTrackTrains RolloverTitle,,,,1011042,,
14535,<left_click> Select  <right_click> Remove Train,<left_click> 選擇  <right_click> 移除列車,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackTrains.lua(00049),,,,,1011042,,
14536,Select <ButtonA>  Remove Train <ButtonX>,選擇 <ButtonA>  移除列車 <ButtonX>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackTrains.lua(00050),,,,,1011042,,
14531,Select <ButtonA>,選擇 <ButtonA>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTrackTrains.lua(00053),,,,,1011042,,
14578,A Colonist transported by this Train.<newline><newline>Destination: <em><TravelDestination></em><newline>Travel reason: <em><TravelReason></em>,此列車運輸的殖民地居民。<newline><newline>目的地：<em><TravelDestination></em><newline>出行原因：<em><TravelReason></em>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTransportedColonists.lua(00067),,,,,1011118,,
12876,A free slot.,一個空閒欄位。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/XTemplates/sectionTransportedColonists.lua(00069),,,,,246126,,
745141627384,"Trains are here! With the Martian Express pack by modders Lucian and Sylvain, you’ll finally be able to move your colonists and resources between stations facilitating access to far away domes and remote resource deposits. Other outside manned buildings will also be buildable near stations without needing a dome.",列車到站啦！有了由模組作者Lucian和Sylvain製作的火星特快內容包，大家終於能在車站之間運輸殖民地居民與資源，並輕鬆到達遠處的穹頂，以及開採偏遠的資源點了。其他穹頂外需要人操作的建築也可以建造在車站附近，且不需要穹頂。,"Trains are here! With the Martian Express pack by modders Lucian and Sylvain, you’ll finally be able to move your colonists and resources between stations facilitating access to far away domes and remote resource deposits. Other outside manned buildings will also be buildable near stations without needing a dome.",列車到站啦！有了由模組作者Lucian和Sylvain製作的火星特快內容包，大家終於能在車站之間運輸殖民地居民與資源，並輕鬆到達遠處的穹頂，以及開採偏遠的資源點了。其他穹頂外需要人操作的建築也可以建造在車站附近，且不需要穹頂。,OK,,,,,Trunk\Mars/Dlc/prunariu/config.lua(00008),DLCConfig Default prunariu description,,,,1011061,,
168219966957,Martian Express,火星特快,Prunariu,普魯納留,OK,,,,,Trunk\Mars/Dlc/prunariu/config.lua(00009),DLCConfig Default prunariu display_name,,,,1011061,,
